"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
7.962,2.75989,892.821,89.0075,821.164,89.6799,823.23,-11.0088,933.692,-7.64112,928.417,-12.2931,9.79191,-0.319282,-6.98791,-12.7974,9.46793
7.963,2.20837,894.505,89.0351,821.189,89.707,823.256,-11.31,932.433,-7.64114,928.417,-12.2793,9.68725,-0.343954,-6.8942,-12.7763,9.45492
7.964,1.32781,896.849,89.0629,821.215,89.7342,823.281,-11.5759,930.518,-7.64116,928.417,-12.2649,9.58078,-0.367226,-6.80059,-12.7551,9.44179
7.965,0.127358,899.82,89.1463,821.284,89.7645,823.298,-11.8208,928.2,-7.64118,928.417,-12.2496,9.472,-0.388283,-6.7066,-12.7339,9.42832
7.966,-1.53015,903.087,89.1742,821.31,89.7919,823.323,-12.0914,925.589,-7.64119,928.417,-12.2332,9.36065,-0.406712,-6.61205,-12.7125,9.41416
7.967,-2.58639,907.566,89.2021,821.335,89.8193,823.349,-12.082,922.973,-7.6412,928.417,-12.216,9.24574,-0.422329,-6.51678,-12.6913,9.39996
7.968,3.05346,899.605,89.23,821.361,89.8466,823.375,-10.3152,926.248,-7.64118,928.417,-12.2036,9.13744,-0.429881,-6.41189,-12.6713,9.38867
7.969,5.44023,898.715,89.2578,821.386,89.8738,823.401,-9.64899,931.239,-7.64116,928.417,-12.1933,9.02998,-0.434592,-6.30096,-12.6518,9.37848
7.97,7.04714,895.538,89.2856,821.412,89.9012,823.426,-9.37495,933.218,-7.64116,928.417,-12.1844,8.92522,-0.440804,-6.19014,-12.6327,9.36925
7.971,8.35234,891.556,89.3136,821.438,89.9286,823.452,-9.04647,933.306,-7.64118,928.417,-12.1768,8.82382,-0.451175,-6.08323,-12.614,9.36095
7.972,7.7724,891.103,89.3419,821.464,89.9563,823.479,-9.67071,932.583,-7.6412,928.417,-12.1688,8.72289,-0.460709,-5.97612,-12.5949,9.35295
7.973,7.09198,889.714,89.3702,821.49,89.9841,823.505,-9.9879,930.953,-7.64123,928.417,-12.1604,8.62319,-0.472215,-5.87207,-12.5758,9.34478
7.974,6.01845,890.014,89.3987,821.516,90.0121,823.531,-10.2812,928.927,-7.64124,928.417,-12.1512,8.52334,-0.485368,-5.77103,-12.5566,9.33627
7.975,4.8301,891.8,89.4826,821.583,90.0435,823.547,-10.3923,926.613,-7.64125,928.417,-12.1412,8.42213,-0.500216,-5.67325,-12.5374,9.32734
7.976,2.18785,894.521,89.5113,821.609,90.0717,823.574,-10.946,924.588,-7.64124,928.417,-12.1292,8.31879,-0.515757,-5.57758,-12.518,9.31693
7.977,-0.549563,900.445,89.54,821.636,90.0998,823.601,-11.5659,922.745,-7.64122,928.417,-12.1151,8.2107,-0.530429,-5.48247,-12.4983,9.30548
7.978,-4.00003,895.279,89.5686,821.662,90.1279,823.627,-11.7097,925.385,-7.64121,928.417,-12.0983,8.10693,-0.538283,-5.3793,-12.4785,9.29027
7.979,-6.10069,895.65,89.597,821.689,90.1558,823.654,-12.7457,931.095,-7.64122,928.417,-12.0799,8.00294,-0.547659,-5.27366,-12.4581,9.27289
7.98,-5.87961,894.133,89.6256,821.715,90.1838,823.68,-13.2986,933.782,-7.6412,928.417,-12.0619,7.90029,-0.560994,-5.16993,-12.4376,9.25592
7.981,-6.44081,893.091,89.6543,821.742,90.212,823.707,-13.9205,934.546,-7.64118,928.417,-12.0435,7.79858,-0.576665,-5.06793,-12.4167,9.23901
7.982,-6.73654,891.228,89.6831,821.768,90.2402,823.734,-13.9102,933.659,-7.64119,928.417,-12.025,7.69848,-0.59567,-4.96973,-12.396,9.22199
7.983,-5.62245,890.763,89.712,821.795,90.2686,823.761,-13.5915,931.994,-7.64118,928.417,-12.0075,7.59885,-0.61626,-4.87423,-12.3757,9.20636
7.984,-5.60155,892.39,89.7411,821.822,90.2971,823.788,-13.5669,929.981,-7.64117,928.417,-11.9903,7.49797,-0.635363,-4.77879,-12.3555,9.19144
7.985,-4.81489,893.841,89.8246,821.888,90.3289,823.805,-13.063,927.504,-7.64115,928.417,-11.9738,7.39599,-0.654317,-4.68498,-12.3358,9.17749
7.986,-4.13775,896.283,89.8537,821.915,90.3574,823.832,-12.3175,924.925,-7.64115,928.417,-11.9579,7.29209,-0.673013,-4.59277,-12.3166,9.16429
7.987,-1.22534,900.852,89.8828,821.942,90.386,823.859,-11.1605,922.329,-7.64115,928.417,-11.9447,7.18454,-0.690434,-4.50123,-12.2984,9.15412
7.988,8.26692,887.761,89.9118,821.969,90.4144,823.886,-6.59811,920.572,-7.64119,928.417,-11.9393,7.08778,-0.707345,-4.4105,-12.2834,9.14969
7.989,12.6607,884.476,89.9407,821.996,90.4428,823.913,-4.84079,922.706,-7.64122,928.417,-11.9376,6.99379,-0.717529,-4.31217,-12.2697,9.14797
7.99,15.1251,879.041,89.9696,822.023,90.4712,823.94,-4.03303,923.166,-7.64125,928.417,-11.9381,6.90432,-0.72603,-4.21204,-12.2567,9.14753
7.991,16.3706,875.147,89.9987,822.05,90.4997,823.967,-3.96019,922.796,-7.64127,928.417,-11.9397,6.81811,-0.734076,-4.11181,-12.2438,9.14785
7.992,16.3099,873.285,90.0279,822.077,90.5284,823.995,-4.44992,922.033,-7.64129,928.417,-11.9415,6.73351,-0.74177,-4.01185,-12.2308,9.14824
7.993,15.395,873.643,90.0574,822.104,90.5573,824.022,-5.17737,921.062,-7.6413,928.417,-11.9426,6.64869,-0.749462,-3.91263,-12.2173,9.14822
7.994,12.7702,875.474,90.0871,822.132,90.5865,824.05,-6.56457,920.402,-7.64128,928.417,-11.9417,6.56245,-0.756776,-3.81359,-12.203,9.14658
7.995,9.65699,881.216,90.171,822.198,90.6191,824.069,-8.16734,919.977,-7.64126,928.417,-11.9384,6.47158,-0.762495,-3.71344,-12.1876,9.14348
7.996,5.76022,887.596,90.201,822.226,90.6485,824.097,-9.69926,919.767,-7.64126,928.417,-11.9321,6.37556,-0.768924,-3.61416,-12.1714,9.13806
7.997,1.57105,895.393,90.231,822.254,90.678,824.125,-11.0841,919.87,-7.64129,928.417,-11.9224,6.27324,-0.777559,-3.51689,-12.1543,9.13011
7.998,-1.78197,895.486,90.2611,822.282,90.7076,824.153,-10.7901,920.602,-7.64132,928.417,-11.9101,6.17091,-0.780896,-3.4143,-12.1374,9.11958
7.999,-4.37196,895.915,90.2909,822.31,90.7369,824.181,-12.0835,926.181,-7.64133,928.417,-11.8959,6.0683,-0.787881,-3.31124,-12.1198,9.10663
8,-5.73006,895.054,90.3208,822.338,90.7663,824.21,-12.8782,929.137,-7.64133,928.417,-11.8807,5.96646,-0.799834,-3.2108,-12.1019,9.09264
8.001,-6.06265,894.071,90.3508,822.366,90.7957,824.238,-13.3998,930.198,-7.64131,928.417,-11.8654,5.86549,-0.815779,-3.1134,-12.0837,9.07882
8.002,-6.97229,893.108,90.3809,822.394,90.8252,824.266,-13.7998,930.025,-7.64131,928.417,-11.8494,5.76538,-0.834586,-3.01884,-12.0655,9.06454
8.003,-6.84469,892.856,90.411,822.422,90.8547,824.294,-13.7586,928.881,-7.64132,928.417,-11.8337,5.66553,-0.855367,-2.92694,-12.0474,9.0507
8.004,-7.78388,894.776,90.4411,822.451,90.8844,824.323,-14.129,927.663,-7.64132,928.417,-11.8173,5.56418,-0.874087,-2.83403,-12.0291,9.03675
8.005,-7.32931,896.327,90.5245,822.515,90.9171,824.342,-13.8802,926,-7.64131,928.417,-11.8015,5.46162,-0.892657,-2.74217,-12.0111,9.02353
8.006,-6.41876,898.848,90.5548,822.543,90.9468,824.37,-13.4202,924.276,-7.6413,928.417,-11.7865,5.35706,-0.91081,-2.65116,-11.9936,9.01139
